學校名稱,科系名稱,學生數,教師數,縣市名稱
國立臺灣師範大學,資訊教育研究所,18,0,30 臺北市
國立臺灣師範大學,資訊教育研究所,54,7,30 臺北市
國立臺灣師範大學,圖書資訊學研究所,8,0,30 臺北市
國立臺灣師範大學,圖書資訊學研究所,43,7,30 臺北市
國立臺灣師範大學,圖書資訊學研究所,95,0,30 臺北市
國立臺灣師範大學,資訊工程學系,14,0,30 臺北市
國立臺灣師範大學,資訊工程學系,211,0,30 臺北市
國立臺灣師範大學,資訊工程學系,256,17,30 臺北市
國立成功大學,工業與資訊管理學系,10,0,21 臺南市
國立成功大學,工業與資訊管理學系,87,0,21 臺南市
國立成功大學,工業與資訊管理學系,112,0,21 臺南市
國立成功大學,工業與資訊管理學系,250,11,21 臺南市
國立成功大學,資訊管理研究所,17,0,21 臺南市
國立成功大學,資訊管理研究所,68,7,21 臺南市
國立成功大學,資訊工程學系,69,0,21 臺南市
國立成功大學,資訊工程學系,354,0,21 臺南市
國立成功大學,資訊工程學系人工智慧與資訊系統碩士在職專班,38,0,21 臺南市
國立成功大學,資訊工程學系,555,32,21 臺南市
國立成功大學,醫學資訊研究所,34,0,21 臺南市
國立成功大學,智慧資訊安全碩士學位學程,18,2,21 臺南市
國立成功大學,製造資訊與系統研究所,30,0,21 臺南市
國立成功大學,製造資訊與系統研究所,76,7,21 臺南市
國立成功大學,測量及空間資訊學系,40,0,21 臺南市
國立成功大學,測量及空間資訊學系,65,0,21 臺南市
國立成功大學,測量及空間資訊學系,207,17,21 臺南市
國立中興大學,圖書資訊學研究所,35,5,19 臺中市
國立中興大學,基因體暨生物資訊學研究所,22,5,19 臺中市
國立中興大學,資訊管理學系,96,0,19 臺中市
國立中興大學,資訊管理學系,77,0,19 臺中市
國立中興大學,資訊管理學系,128,12,19 臺中市
國立中興大學,資料科學與資訊計算研究所,45,7,19 臺中市
國立中興大學,資訊工程學系,27,0,19 臺中市
國立中興大學,資訊工程學系,164,0,19 臺中市
國立中興大學,資訊工程學系,117,0,19 臺中市
國立中興大學,資訊工程學系,148,12,19 臺中市
國立中興大學,電機資訊學院學士班,131,2,19 臺中市
國立陽明交通大學,資訊管理與財務金融學系財務金融博士班,29,0,18 新竹市
國立陽明交通大學,資訊管理與財務金融學系財務金融碩士班,114,0,18 新竹市
國立陽明交通大學,資訊管理與財務金融學系,190,13,18 新竹市
國立陽明交通大學,生物資訊及系統生物研究所,25,0,18 新竹市
國立陽明交通大學,生物資訊及系統生物研究所,51,8,18 新竹市
國立陽明交通大學,生物醫學資訊研究所,29,0,18 新竹市
國立陽明交通大學,生物醫學資訊研究所,70,10,18 新竹市
國立陽明交通大學,網路與資訊系統博士學位學程,1,0,18 新竹市
國立陽明交通大學,資訊管理研究所,23,0,18 新竹市
國立陽明交通大學,資訊管理研究所,83,7,18 新竹市
國立陽明交通大學,資訊工程學系,818,25,18 新竹市
國立陽明交通大學,資訊科學與工程研究所,139,0,18 新竹市
國立陽明交通大學,資訊科學與工程研究所,480,9,18 新竹市
國立陽明交通大學,資訊學院博士班,2,0,18 新竹市
國立陽明交通大學,資訊學院國防資安管理碩士在職專班,63,0,18 新竹市
國立陽明交通大學,資訊學院科技犯罪偵查資通訊碩士在職專班,80,2,18 新竹市
國立陽明交通大學,資訊安全研究所,46,7,18 新竹市
國立陽明交通大學,電機資訊國際博士學位學程,60,0,18 新竹市
國立陽明交通大學,電機資訊國際碩士學位學程,61,4,18 新竹市
國立陽明交通大學,資訊學院碩士在職專班,117,2,18 新竹市
國立中央大學,資訊管理學系,22,0,03 桃園市
國立中央大學,資訊管理學系,146,0,03 桃園市
國立中央大學,資訊管理學系,92,0,03 桃園市
國立中央大學,資訊管理學系,421,21,03 桃園市
國立中央大學,資訊工程學系,68,0,03 桃園市
國立中央大學,資訊工程學系,341,0,03 桃園市
國立中央大學,資訊工程學系,80,0,03 桃園市
國立中央大學,資訊工程學系,429,30,03 桃園市
國立中央大學,資訊電機學院學士班,95,2,03 桃園市
國立中山大學,資訊工程學系,24,0,50 高雄市
國立中山大學,資訊工程學系,312,0,50 高雄市
國立中山大學,資訊工程學系科技犯罪偵查資通訊碩士在職專班,33,0,50 高雄市
國立中山大學,資訊工程學系,299,21,50 高雄市
國立中山大學,資訊管理學系,25,0,50 高雄市
國立中山大學,資訊管理學系,104,0,50 高雄市
國立中山大學,資訊管理學系,106,0,50 高雄市
國立中山大學,資訊管理學系,201,14,50 高雄市
國立臺灣海洋大學,海洋環境資訊系,8,0,17 基隆市
國立臺灣海洋大學,海洋環境資訊系,20,0,17 基隆市
國立臺灣海洋大學,海洋環境資訊系,26,0,17 基隆市
國立臺灣海洋大學,海洋環境資訊系,167,12,17 基隆市
國立臺灣海洋大學,資訊工程學系,8,0,17 基隆市
國立臺灣海洋大學,資訊工程學系,168,0,17 基隆市
國立臺灣海洋大學,資訊工程學系,36,0,17 基隆市
國立臺灣海洋大學,資訊工程學系,497,27,17 基隆市
國立中正大學,會計與資訊科技學系,13,0,10 嘉義縣
國立中正大學,會計與資訊科技學系,66,0,10 嘉義縣
國立中正大學,會計與資訊科技學系,99,0,10 嘉義縣
國立中正大學,會計與資訊科技學系,212,11,10 嘉義縣
國立中正大學,資訊管理學系,13,0,10 嘉義縣
國立中正大學,資訊管理學系,125,0,10 嘉義縣
國立中正大學,資訊管理學系,87,0,10 嘉義縣
國立中正大學,資訊管理學系,189,10,10 嘉義縣
國立中正大學,資訊工程學系,18,0,10 嘉義縣
國立中正大學,資訊工程學系,268,0,10 嘉義縣
國立中正大學,資訊工程學系雲端計算與物聯網數位學習碩士在職專班,85,0,10 嘉義縣
國立中正大學,資訊工程學系,392,31,10 嘉義縣
國立彰化師範大學,統計資訊研究所,18,6,07 彰化縣
國立彰化師範大學,資訊管理學系,88,0,07 彰化縣
國立彰化師範大學,資訊管理學系創新與管理碩士在職專班,42,0,07 彰化縣
國立彰化師範大學,資訊管理學系,213,10,07 彰化縣
國立彰化師範大學,資訊工程學系,84,0,07 彰化縣
國立彰化師範大學,資訊工程學系人工智慧應用服務碩士在職專班,29,0,07 彰化縣
國立彰化師範大學,資訊工程學系,223,12,07 彰化縣
國立臺北大學,資訊工程學系,84,0,01 新北市
國立臺北大學,資訊工程學系,232,12,01 新北市
國立臺北大學,電機資訊學院博士班,15,3,01 新北市
國立臺北大學,資訊管理研究所,39,7,01 新北市
國立嘉義大學,資訊管理學系,36,0,20 嘉義市
國立嘉義大學,資訊管理學系,225,11,20 嘉義市
國立嘉義大學,資訊工程學系,5,0,20 嘉義市
國立嘉義大學,資訊工程學系,62,0,20 嘉義市
國立嘉義大學,資訊工程學系,230,12,20 嘉義市
國立高雄大學,資訊管理學系,38,0,50 高雄市
國立高雄大學,資訊管理學系,253,11,50 高雄市
國立高雄大學,資訊工程學系,48,0,50 高雄市
國立高雄大學,資訊工程學系,40,0,50 高雄市
國立高雄大學,資訊工程學系,193,10,50 高雄市
國立東華大學,管理學院會計與資訊管理國際學士班,37,2,15 花蓮縣
國立東華大學,資訊工程學系,11,0,15 花蓮縣
國立東華大學,資訊工程學系,158,0,15 花蓮縣
國立東華大學,資訊工程學系,2,0,15 花蓮縣
國立東華大學,資訊工程學系,588,22,15 花蓮縣
國立東華大學,資訊管理學系,34,0,15 花蓮縣
國立東華大學,資訊管理學系,266,11,15 花蓮縣
國立暨南國際大學,資訊管理學系,46,0,08 南投縣
國立暨南國際大學,資訊管理學系,294,13,08 南投縣
國立暨南國際大學,資訊工程學系,11,0,08 南投縣
國立暨南國際大學,資訊工程學系,109,0,08 南投縣
國立暨南國際大學,資訊工程學系,273,15,08 南投縣
國立臺灣科技大學,資訊管理系博士班,44,0,30 臺北市
國立臺灣科技大學,資訊管理系,184,0,30 臺北市
國立臺灣科技大學,資訊管理系碩士在職專班,80,1,30 臺北市
國立臺灣科技大學,資訊管理系,240,17,30 臺北市
國立臺灣科技大學,資訊工程系,46,0,30 臺北市
國立臺灣科技大學,資訊工程系,364,0,30 臺北市
國立臺灣科技大學,資訊工程系,389,27,30 臺北市
國立臺灣科技大學,資訊工程系,0,0,30 臺北市
國立雲林科技大學,資訊管理系博士班,19,0,09 雲林縣
國立雲林科技大學,資訊管理系碩士班,98,0,09 雲林縣
國立雲林科技大學,資訊管理系碩士在職專班,36,1,09 雲林縣
國立雲林科技大學,資訊管理系,381,21,09 雲林縣
國立雲林科技大學,資訊管理系,124,0,09 雲林縣
國立雲林科技大學,資訊科技服務管理數位學習碩士在職專班,69,0,09 雲林縣
國立雲林科技大學,資訊工程系碩士班,168,0,09 雲林縣
國立雲林科技大學,資訊工程系,286,15,09 雲林縣
國立屏東科技大學,資訊管理系碩士班,59,0,13 屏東縣
國立屏東科技大學,資訊管理系碩士在職專班,21,0,13 屏東縣
國立屏東科技大學,資訊管理系,228,14,13 屏東縣
國立臺北科技大學,資訊與財金管理系,121,0,30 臺北市
國立臺北科技大學,管理學院資訊與財金管理EMBA專班,105,0,30 臺北市
國立臺北科技大學,資訊與財金管理系,274,15,30 臺北市
國立臺北科技大學,資訊與財金管理系,103,0,30 臺北市
國立臺北科技大學,資訊與財金管理系_香港二技專班,3,0,30 臺北市
國立臺北科技大學,資訊工程系博士班,17,0,30 臺北市
國立臺北科技大學,資訊工程系碩士班,179,0,30 臺北市
國立臺北科技大學,資訊工程系,268,17,30 臺北市
國立臺北科技大學,資訊工程系,0,0,30 臺北市
國立臺北科技大學,資訊安全博士學位學程,9,0,30 臺北市
國立臺北科技大學,資訊安全碩士學位學程,102,2,30 臺北市
國立臺東大學,資訊管理學系產業管理與數位行銷進修學士班,69,0,14 臺東縣
國立臺東大學,資訊管理學系,15,0,14 臺東縣
國立臺東大學,資訊管理學系環境經濟資訊管理碩士在職專班(暑期班),20,0,14 臺東縣
國立臺東大學,資訊管理學系,190,9,14 臺東縣
國立臺東大學,資訊工程學系,15,0,14 臺東縣
國立臺東大學,資訊工程學系,33,0,14 臺東縣
國立臺東大學,資訊工程學系,372,11,14 臺東縣
國立臺東大學,綠色與資訊科技學士學位學程,85,5,14 臺東縣
國立臺東大學,綠能與資訊科技碩士學位學程,11,0,14 臺東縣
國立臺東大學,綠能與資訊科技學系,32,1,14 臺東縣
國立宜蘭大學,資訊工程學系,35,0,02 宜蘭縣
國立宜蘭大學,資訊工程學系,205,9,02 宜蘭縣
國立宜蘭大學,電機資訊學院碩士在職專班,31,2,02 宜蘭縣
國立聯合大學,資訊管理學系,22,0,05 苗栗縣
國立聯合大學,資訊管理學系,343,13,05 苗栗縣
國立聯合大學,資訊工程學系,11,0,05 苗栗縣
國立聯合大學,資訊工程學系,188,10,05 苗栗縣
國立聯合大學,資訊工程學系,97,0,05 苗栗縣
國立聯合大學,電機資訊學院博士班,2,2,05 苗栗縣
國立虎尾科技大學,資訊管理系碩士班,71,0,09 雲林縣
國立虎尾科技大學,資訊管理系碩士在職專班,19,0,09 雲林縣
國立虎尾科技大學,資訊管理系,271,12,09 雲林縣
國立虎尾科技大學,資訊管理系,181,0,09 雲林縣
國立虎尾科技大學,資訊工程系碩士班,96,0,09 雲林縣
國立虎尾科技大學,資訊工程系,443,20,09 雲林縣
國立虎尾科技大學,資訊工程科,202,0,09 雲林縣
國立虎尾科技大學,電機資訊學院,0,1,09 雲林縣
國立臺南大學,資訊工程學系,40,0,21 臺南市
國立臺南大學,資訊工程學系,168,8,21 臺南市
國立臺北教育大學,數學暨資訊教育學系,36,0,30 臺北市
國立臺北教育大學,數學暨資訊教育學系,64,0,30 臺北市
國立臺北教育大學,數學暨資訊教育學系,239,14,30 臺北市
國立臺北教育大學,資訊科學系,48,0,30 臺北市
國立臺北教育大學,資訊科學系,57,0,30 臺北市
國立臺北教育大學,資訊科學系,164,11,30 臺北市
國立臺中教育大學,教育資訊與測驗統計研究所,44,0,19 臺中市
國立臺中教育大學,教育資訊與測驗統計研究所,38,8,19 臺中市
國立臺中教育大學,教育資訊與測驗統計研究所,43,0,19 臺中市
國立臺中教育大學,資訊工程學系,45,0,19 臺中市
國立臺中教育大學,資訊工程學系,201,10,19 臺中市
國立澎湖科技大學,資訊管理系,140,7,16 澎湖縣
國立澎湖科技大學,資訊管理系,77,0,16 澎湖縣
國立澎湖科技大學,資訊工程系,191,7,16 澎湖縣
國立勤益科技大學,資訊管理系,69,0,06 臺中市
國立勤益科技大學,資訊管理系研發科技與資訊管理碩士在職專班,12,0,06 臺中市
國立勤益科技大學,資訊管理系,418,17,06 臺中市
國立勤益科技大學,資訊管理系,262,0,06 臺中市
國立勤益科技大學,資訊管理系,23,0,06 臺中市
國立勤益科技大學,資訊工程系,86,0,06 臺中市
國立勤益科技大學,資訊工程系碩士在職專班,26,0,06 臺中市
國立勤益科技大學,資訊工程系,652,18,06 臺中市
國立勤益科技大學,資訊工程系,202,0,06 臺中市
國立勤益科技大學,智慧製造與資訊應用國際碩士學位學程,14,3,06 臺中市
國立臺北護理健康大學,資訊管理系碩士班,36,0,30 臺北市
國立臺北護理健康大學,資訊管理系,342,10,30 臺北市
國立金門大學,資訊工程學系,15,0,71 金門縣
國立金門大學,資訊工程學系,210,9,71 金門縣
國立金門大學,理工學院資訊科技與應用碩士班,3,0,71 金門縣
國立金門大學,理工學院資訊科技與應用碩士在職專班,1,0,71 金門縣
國立臺灣體育運動大學,運動資訊與傳播學系,10,0,19 臺中市
國立臺灣體育運動大學,運動資訊與傳播學系,202,9,19 臺中市
國立臺中科技大學,語文學院_應用資訊日語技優領航專班,61,0,19 臺中市
國立臺中科技大學,會計資訊系碩士班,23,0,19 臺中市
國立臺中科技大學,會計資訊系碩士在職專班,20,0,19 臺中市
國立臺中科技大學,會計資訊系,344,24,19 臺中市
國立臺中科技大學,會計資訊系,142,1,19 臺中市
國立臺中科技大學,會計資訊系,80,0,19 臺中市
國立臺中科技大學,會計資訊系,52,0,19 臺中市
國立臺中科技大學,會計資訊科,391,0,19 臺中市
國立臺中科技大學,資訊管理系碩士班,34,0,19 臺中市
國立臺中科技大學,資訊管理系碩士在職專班,37,0,19 臺中市
國立臺中科技大學,資訊管理系,248,26,19 臺中市
國立臺中科技大學,資訊管理系,146,0,19 臺中市
國立臺中科技大學,資訊管理系,169,0,19 臺中市
國立臺中科技大學,資訊管理系,56,0,19 臺中市
國立臺中科技大學,資訊管理科,62,0,19 臺中市
國立臺中科技大學,資訊管理科,440,0,19 臺中市
國立臺中科技大學,資訊與流通學院智慧工程博士班,8,2,19 臺中市
國立臺中科技大學,資訊工程系,47,0,19 臺中市
國立臺中科技大學,資訊工程系碩士在職專班,30,0,19 臺中市
國立臺中科技大學,資訊工程系,387,27,19 臺中市
